Date,Sector,Daily_Return,Cumulative_Return,Cumulative_Return_Pct
2024-03-14,Pharma,0.017533817175999368,0.47863015169480905,47.8630151694809
2024-03-15,Pharma,-0.006242576265839494,0.4693996902038844,46.93996902038844
2024-03-18,Pharma,0.003846071297997833,0.47505110617766433,47.505110617766434
2024-03-19,Pharma,-0.01884808128513244,0.44724922302870307,44.724922302870304
2024-03-20,Pharma,0.000946827609465628,0.4486195185508446,44.861951855084456
2024-03-21,Pharma,0.011497680106297047,0.46527528237088034,46.527528237088035
2024-03-22,Pharma,0.0100746321180401,0.4800373917924241,48.00373917924241
2024-03-26,Pharma,0.004337973034171039,0.4864577540875845,48.64577540875845
2024-03-27,Pharma,-0.0007541566927528776,0.48533673202384486,48.533673202384485
2024-03-28,Pharma,0.008538789410867043,0.49801970958282205,49.801970958282205
2024-04-01,Pharma,0.017517215786163044,0.5242608440875094,52.42608440875094
2024-04-02,Pharma,0.0007369961459701812,0.5253842184550552,52.538421845505525
2024-04-03,Pharma,0.000903517995102826,0.5267624305458753,52.67624305458754
2024-04-04,Pharma,-0.0008533655359401649,0.5254595441060792,52.54595441060792
2024-04-05,Pharma,0.006384399526595036,0.53519868729731,53.519868729731
2024-04-08,Pharma,0.0012857404205575019,0.5371725543031549,53.71725543031549
2024-04-09,Pharma,-0.0007726008609215684,0.5359849334643152,53.59849334643152
2024-04-10,Pharma,0.0005552435950453294,0.5368377792607073,53.68377792607073
2024-04-12,Pharma,-0.009217134744663003,0.5226725383685726,52.267253836857265
2024-04-15,Pharma,-0.015042602734640236,0.4997675802789481,49.97675802789481
2024-04-16,Pharma,0.005666863918864296,0.5082665590663134,50.82665590663134
2024-04-18,Pharma,-0.0057486081887811345,0.499596125574,49.9596125574
2024-04-19,Pharma,-0.007981583768567108,0.4876269734787124,48.76269734787124
2024-04-22,Pharma,0.011865717020276511,0.5052787341777412,50.52787341777412
2024-04-23,Pharma,-0.0007719640962326801,0.5041167130401334,50.41167130401334
2024-04-24,Pharma,0.007667223198770318,0.5156491115960127,51.564911159601266
2024-04-25,Pharma,0.009775809756499998,0.5304658089685834,53.046580896858345
2024-04-26,Pharma,0.008640502308721982,0.5436898023243963,54.36898023243963
2024-04-29,Pharma,0.002014155825156916,0.5467990341319835,54.679903413198346
2024-04-30,Pharma,-0.0037405501296251587,0.5410131548043571,54.10131548043571
2024-05-02,Pharma,0.005748440155250589,0.5498715767032039,54.987157670320386
2024-05-03,Pharma,-0.0011357277659014065,0.5481113445199606,54.811134451996054
2024-05-06,Pharma,0.0007332407954646125,0.549246482913684,54.924648291368406
2024-05-07,Pharma,-0.0215896004978314,0.5157988702749072,51.57988702749072
2024-05-08,Pharma,0.003570633773974202,0.5212112329156628,52.121123291566285
2024-05-09,Pharma,-0.020669492768748125,0.4897685683371742,48.97685683371742
2024-05-10,Pharma,0.01581892646995171,0.5133351077769452,51.33351077769453
2024-05-13,Pharma,0.011020286416980213,0.5300124941095188,53.00124941095188
2024-05-14,Pharma,-0.0037910870017491215,0.5242120836305864,52.42120836305864
2024-05-15,Pharma,5.471852951627887e-05,0.5242954862744735,52.42954862744735
2024-05-16,Pharma,0.005419644254549638,0.5325566255488967,53.25566255488967
2024-05-17,Pharma,0.0035742774169314597,0.5380344080857646,53.80344080857646
2024-05-21,Pharma,0.00875918912032963,0.5515063423397619,55.15063423397619
2024-05-22,Pharma,0.0044578169004710014,0.558422673533832,55.8422673533832
2024-05-23,Pharma,0.0002476955393986624,0.5588086878785641,55.88086878785641
2024-05-24,Pharma,-0.006893335387836102,0.5480632967875445,54.80632967875445
